[2025-09-28 23:43:33.143 +04:00 INF] AutoriaFinal.Application.Services.GenericService - Fetching Car with ID "11111111-1111-1111-1111-111111111111" | UserContext:  | TraceId: d16c2c10f3d5c16d40cba17d5800d4e0 | Properties: { ActionId: "ebfffff1-2f55-45d1-8d2f-6811d76dccd7", ActionName: "AutoriaFinal.API.Controllers.Auctions.CarController.GetById (AutoriaFinal.API)", RequestId: "0HNFUOAUU3E6F:0000003B", RequestPath: "/api/Car/11111111-1111-1111-1111-111111111111", ConnectionId: "0HNFUOAUU3E6F" } 
[2025-09-28 23:43:34.043 +04:00 INF] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/2 GET https://localhost:7249/api/Car/2df869c7-92d2-4789-b5c0-fd7796bdc8cb - application/json null | UserContext:  | TraceId: 74481f24379a621f748a1ecb59d89bb8 | Properties: { EventId: { Id: 1 }, RequestId: "0HNFUOAUU3E6F:000000A7", RequestPath: "/api/Car/2df869c7-92d2-4789-b5c0-fd7796bdc8cb", ConnectionId: "0HNFUOAUU3E6F" } 
[2025-09-28 23:43:34.052 +04:00 INF] AutoriaFinal.Application.Services.GenericService - Fetching Car with ID "990ebac7-f50b-45cb-b4a0-d3aad817de52" | UserContext:  | TraceId: 5c633f69e1a95d242d58d5635c666499 | Properties: { ActionId: "ebfffff1-2f55-45d1-8d2f-6811d76dccd7", ActionName: "AutoriaFinal.API.Controllers.Auctions.CarController.GetById (AutoriaFinal.API)", RequestId: "0HNFUOAUU3E6F:000000A1", RequestPath: "/api/Car/990ebac7-f50b-45cb-b4a0-d3aad817de52", ConnectionId: "0HNFUOAUU3E6F" } 
[2025-09-28 23:43:34.063 +04:00 INF] AutoriaFinal.Application.Services.GenericService - Fetching Car with ID "11111111-1111-1111-1111-111111111111" | UserContext:  | TraceId: a461a77a9f7a86634f644ae1388a75cc | Properties: { ActionId: "ebfffff1-2f55-45d1-8d2f-6811d76dccd7", ActionName: "AutoriaFinal.API.Controllers.Auctions.CarController.GetById (AutoriaFinal.API)", RequestId: "0HNFUOAUU3E6F:000000A3", RequestPath: "/api/Car/11111111-1111-1111-1111-111111111111", ConnectionId: "0HNFUOAUU3E6F" } 
[2025-09-28 23:43:34.069 +04:00 INF] AutoriaFinal.Application.Services.GenericService - Fetching Car with ID "97698ff9-ec1c-4ad6-ac31-3f9c6a7b82b4" | UserContext:  | TraceId: 5c3ae3375011801a6792579a42fd0c5c | Properties: { ActionId: "ebfffff1-2f55-45d1-8d2f-6811d76dccd7", ActionName: "AutoriaFinal.API.Controllers.Auctions.CarController.GetById (AutoriaFinal.API)", RequestId: "0HNFUOAUU3E6F:000000A5", RequestPath: "/api/Car/97698ff9-ec1c-4ad6-ac31-3f9c6a7b82b4", ConnectionId: "0HNFUOAUU3E6F" } 
[2025-09-28 23:43:34.076 +04:00 INF] AutoriaFinal.Application.Services.GenericService - Fetching Car with ID "2df869c7-92d2-4789-b5c0-fd7796bdc8cb" | UserContext:  | TraceId: 74481f24379a621f748a1ecb59d89bb8 | Properties: { ActionId: "ebfffff1-2f55-45d1-8d2f-6811d76dccd7", ActionName: "AutoriaFinal.API.Controllers.Auctions.CarController.GetById (AutoriaFinal.API)", RequestId: "0HNFUOAUU3E6F:000000A7", RequestPath: "/api/Car/2df869c7-92d2-4789-b5c0-fd7796bdc8cb", ConnectionId: "0HNFUOAUU3E6F" } 
[2025-09-28 23:43:34.077 +04:00 INF] AutoriaFinal.Application.Services.GenericService - Car with ID "990ebac7-f50b-45cb-b4a0-d3aad817de52" retrieved successfully | UserContext:  | TraceId: 5c633f69e1a95d242d58d5635c666499 | Properties: { ActionId: "ebfffff1-2f55-45d1-8d2f-6811d76dccd7", ActionName: "AutoriaFinal.API.Controllers.Auctions.CarController.GetById (AutoriaFinal.API)", RequestId: "0HNFUOAUU3E6F:000000A1", RequestPath: "/api/Car/990ebac7-f50b-45cb-b4a0-d3aad817de52", ConnectionId: "0HNFUOAUU3E6F" } 
[2025-09-28 23:43:34.079 +04:00 INF] AutoriaFinal.Application.Services.GenericService - Car with ID "11111111-1111-1111-1111-111111111111" retrieved successfully | UserContext:  | TraceId: a461a77a9f7a86634f644ae1388a75cc | Properties: { ActionId: "ebfffff1-2f55-45d1-8d2f-6811d76dccd7", ActionName: "AutoriaFinal.API.Controllers.Auctions.CarController.GetById (AutoriaFinal.API)", RequestId: "0HNFUOAUU3E6F:000000A3", RequestPath: "/api/Car/11111111-1111-1111-1111-111111111111", ConnectionId: "0HNFUOAUU3E6F" } 
[2025-09-28 23:43:34.080 +04:00 INF] AutoriaFinal.Application.Services.GenericService - Car with ID "97698ff9-ec1c-4ad6-ac31-3f9c6a7b82b4" retrieved successfully | UserContext:  | TraceId: 5c3ae3375011801a6792579a42fd0c5c | Properties: { ActionId: "ebfffff1-2f55-45d1-8d2f-6811d76dccd7", ActionName: "AutoriaFinal.API.Controllers.Auctions.CarController.GetById (AutoriaFinal.API)", RequestId: "0HNFUOAUU3E6F:000000A5", RequestPath: "/api/Car/97698ff9-ec1c-4ad6-ac31-3f9c6a7b82b4", ConnectionId: "0HNFUOAUU3E6F" } 
[2025-09-28 23:43:34.083 +04:00 INF] AutoriaFinal.Application.Services.GenericService - Car with ID "2df869c7-92d2-4789-b5c0-fd7796bdc8cb" retrieved successfully | UserContext:  | TraceId: 74481f24379a621f748a1ecb59d89bb8 | Properties: { ActionId: "ebfffff1-2f55-45d1-8d2f-6811d76dccd7", ActionName: "AutoriaFinal.API.Controllers.Auctions.CarController.GetById (AutoriaFinal.API)", RequestId: "0HNFUOAUU3E6F:000000A7", RequestPath: "/api/Car/2df869c7-92d2-4789-b5c0-fd7796bdc8cb", ConnectionId: "0HNFUOAUU3E6F" } 
[2025-09-28 23:43:34.084 +04:00 INF] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished HTTP/2 GET https://localhost:7249/api/Car/990ebac7-f50b-45cb-b4a0-d3aad817de52 - 200 null application/json; charset=utf-8 52.75ms | UserContext:  | TraceId: 5c633f69e1a95d242d58d5635c666499 | Properties: { EventId: { Id: 2 }, RequestId: "0HNFUOAUU3E6F:000000A1", RequestPath: "/api/Car/990ebac7-f50b-45cb-b4a0-d3aad817de52", ConnectionId: "0HNFUOAUU3E6F" } 
[2025-09-28 23:43:34.087 +04:00 INF] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished HTTP/2 GET https://localhost:7249/api/Car/11111111-1111-1111-1111-111111111111 - 200 null application/json; charset=utf-8 49.9143ms | UserContext:  | TraceId: a461a77a9f7a86634f644ae1388a75cc | Properties: { EventId: { Id: 2 }, RequestId: "0HNFUOAUU3E6F:000000A3", RequestPath: "/api/Car/11111111-1111-1111-1111-111111111111", ConnectionId: "0HNFUOAUU3E6F" } 
[2025-09-28 23:43:34.089 +04:00 INF] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished HTTP/2 GET https://localhost:7249/api/Car/97698ff9-ec1c-4ad6-ac31-3f9c6a7b82b4 - 200 null application/json; charset=utf-8 47.8934ms | UserContext:  | TraceId: 5c3ae3375011801a6792579a42fd0c5c | Properties: { EventId: { Id: 2 }, RequestId: "0HNFUOAUU3E6F:000000A5", RequestPath: "/api/Car/97698ff9-ec1c-4ad6-ac31-3f9c6a7b82b4", ConnectionId: "0HNFUOAUU3E6F" } 
[2025-09-28 23:43:34.091 +04:00 INF] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished HTTP/2 GET https://localhost:7249/api/Car/2df869c7-92d2-4789-b5c0-fd7796bdc8cb - 200 null application/json; charset=utf-8 47.778ms | UserContext:  | TraceId: 74481f24379a621f748a1ecb59d89bb8 | Properties: { EventId: { Id: 2 }, RequestId: "0HNFUOAUU3E6F:000000A7", RequestPath: "/api/Car/2df869c7-92d2-4789-b5c0-fd7796bdc8cb", ConnectionId: "0HNFUOAUU3E6F" } 
[2025-09-28 23:43:35.682 +04:00 INF] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/2 OPTIONS https://localhost:7249/api/Auction - null null | UserContext:  | TraceId: a577e4df1d677d7ca04d898f7b41487b | Properties: { EventId: { Id: 1 }, RequestId: "0HNFUOAUU3E6E:00000059", RequestPath: "/api/Auction", ConnectionId: "0HNFUOAUU3E6E" } 
[2025-09-28 23:43:35.683 +04:00 INF] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/2 GET https://localhost:7249/api/Location - application/json null | UserContext:  | TraceId: 53b70d6c630382a32fbeba83b85e359e | Properties: { EventId: { Id: 1 }, RequestId: "0HNFUOAUU3E6F:000000A9", RequestPath: "/api/Location", ConnectionId: "0HNFUOAUU3E6F" } 
[2025-09-28 23:43:35.683 +04:00 INF] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/2 OPTIONS https://localhost:7249/api/Auction - null null | UserContext:  | TraceId: 8d3114a265e53d709359ee2c139b5ef0 | Properties: { EventId: { Id: 1 }, RequestId: "0HNFUOAUU3E6E:0000005B", RequestPath: "/api/Auction", ConnectionId: "0HNFUOAUU3E6E" } 
[2025-09-28 23:43:35.688 +04:00 INF] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished HTTP/2 OPTIONS https://localhost:7249/api/Auction - 204 null null 5.564ms | UserContext:  | TraceId: a577e4df1d677d7ca04d898f7b41487b | Properties: { EventId: { Id: 2 }, RequestId: "0HNFUOAUU3E6E:00000059", RequestPath: "/api/Auction", ConnectionId: "0HNFUOAUU3E6E" } 
[2025-09-28 23:43:35.695 +04:00 INF] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished HTTP/2 OPTIONS https://localhost:7249/api/Auction - 204 null null 12.6057ms | UserContext:  | TraceId: 8d3114a265e53d709359ee2c139b5ef0 | Properties: { EventId: { Id: 2 }, RequestId: "0HNFUOAUU3E6E:0000005B", RequestPath: "/api/Auction", ConnectionId: "0HNFUOAUU3E6E" } 
[2025-09-28 23:43:35.691 +04:00 INF] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/2 GET https://localhost:7249/api/Auction - application/json null | UserContext:  | TraceId: c29eab6070d2be3256dcd8bb4c3cdb6d | Properties: { EventId: { Id: 1 }, RequestId: "0HNFUOAUU3E6F:000000AB", RequestPath: "/api/Auction", ConnectionId: "0HNFUOAUU3E6F" } 
[2025-09-28 23:43:35.692 +04:00 INF] AutoriaFinal.Application.Services.GenericService - Fetching all Location records | UserContext:  | TraceId: 53b70d6c630382a32fbeba83b85e359e | Properties: { ActionId: "9ae86879-233a-45fc-99d4-509674b9a1f0", ActionName: "AutoriaFinal.API.Controllers.Auctions.LocationController.GetAll (AutoriaFinal.API)", RequestId: "0HNFUOAUU3E6F:000000A9", RequestPath: "/api/Location", ConnectionId: "0HNFUOAUU3E6F" } 
[2025-09-28 23:43:35.712 +04:00 INF] AutoriaFinal.Application.Services.Auctions.AuctionService - Fetching all Auction records | UserContext:  | TraceId: c29eab6070d2be3256dcd8bb4c3cdb6d | Properties: { ActionId: "4e09afb2-1641-4891-b1dd-9fd4de707da3", ActionName: "AutoriaFinal.API.Controllers.Auctions.AuctionController.GetAllAuctions (AutoriaFinal.API)", RequestId: "0HNFUOAUU3E6F:000000AB", RequestPath: "/api/Auction", ConnectionId: "0HNFUOAUU3E6F" } 
[2025-09-28 23:43:35.714 +04:00 INF] AutoriaFinal.Application.Services.GenericService - Retrieved 1 Location records | UserContext:  | TraceId: 53b70d6c630382a32fbeba83b85e359e | Properties: { ActionId: "9ae86879-233a-45fc-99d4-509674b9a1f0", ActionName: "AutoriaFinal.API.Controllers.Auctions.LocationController.GetAll (AutoriaFinal.API)", RequestId: "0HNFUOAUU3E6F:000000A9", RequestPath: "/api/Location", ConnectionId: "0HNFUOAUU3E6F" } 
[2025-09-28 23:43:35.718 +04:00 INF] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished HTTP/2 GET https://localhost:7249/api/Location - 200 null application/json; charset=utf-8 35.5438ms | UserContext:  | TraceId: 53b70d6c630382a32fbeba83b85e359e | Properties: { EventId: { Id: 2 }, RequestId: "0HNFUOAUU3E6F:000000A9", RequestPath: "/api/Location", ConnectionId: "0HNFUOAUU3E6F" } 
[2025-09-28 23:43:35.721 +04:00 INF] AutoriaFinal.Application.Services.Auctions.AuctionService - Retrieved 1 Auction records | UserContext:  | TraceId: c29eab6070d2be3256dcd8bb4c3cdb6d | Properties: { ActionId: "4e09afb2-1641-4891-b1dd-9fd4de707da3", ActionName: "AutoriaFinal.API.Controllers.Auctions.AuctionController.GetAllAuctions (AutoriaFinal.API)", RequestId: "0HNFUOAUU3E6F:000000AB", RequestPath: "/api/Auction", ConnectionId: "0HNFUOAUU3E6F" } 
[2025-09-28 23:43:35.721 +04:00 INF] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/2 GET https://localhost:7249/api/Location - application/json null | UserContext:  | TraceId: 1c8b846a6b27fcb250ce8ded9676f58a | Properties: { EventId: { Id: 1 }, RequestId: "0HNFUOAUU3E6F:000000AD", RequestPath: "/api/Location", ConnectionId: "0HNFUOAUU3E6F" } 
[2025-09-28 23:43:35.725 +04:00 INF] AutoriaFinal.API.Controllers.Auctions.AuctionController - All auctions retrieved by Ravanmuu at "2025-09-28T19:43:35.7258823Z" | UserContext:  | TraceId: c29eab6070d2be3256dcd8bb4c3cdb6d | Properties: { ActionId: "4e09afb2-1641-4891-b1dd-9fd4de707da3", ActionName: "AutoriaFinal.API.Controllers.Auctions.AuctionController.GetAllAuctions (AutoriaFinal.API)", RequestId: "0HNFUOAUU3E6F:000000AB", RequestPath: "/api/Auction", ConnectionId: "0HNFUOAUU3E6F" } 
[2025-09-28 23:43:35.729 +04:00 INF] AutoriaFinal.Application.Services.GenericService - Fetching all Location records | UserContext:  | TraceId: 1c8b846a6b27fcb250ce8ded9676f58a | Properties: { ActionId: "9ae86879-233a-45fc-99d4-509674b9a1f0", ActionName: "AutoriaFinal.API.Controllers.Auctions.LocationController.GetAll (AutoriaFinal.API)", RequestId: "0HNFUOAUU3E6F:000000AD", RequestPath: "/api/Location", ConnectionId: "0HNFUOAUU3E6F" } 
[2025-09-28 23:43:35.731 +04:00 INF] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished HTTP/2 GET https://localhost:7249/api/Auction - 200 null application/json; charset=utf-8 40.173ms | UserContext:  | TraceId: c29eab6070d2be3256dcd8bb4c3cdb6d | Properties: { EventId: { Id: 2 }, RequestId: "0HNFUOAUU3E6F:000000AB", RequestPath: "/api/Auction", ConnectionId: "0HNFUOAUU3E6F" } 
[2025-09-28 23:43:35.734 +04:00 INF] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/2 GET https://localhost:7249/api/Auction - application/json null | UserContext:  | TraceId: ea4004e7d2f083531606abc6c54ec85b | Properties: { EventId: { Id: 1 }, RequestId: "0HNFUOAUU3E6F:000000AF", RequestPath: "/api/Auction", ConnectionId: "0HNFUOAUU3E6F" } 
[2025-09-28 23:43:35.735 +04:00 INF] AutoriaFinal.Application.Services.GenericService - Retrieved 1 Location records | UserContext:  | TraceId: 1c8b846a6b27fcb250ce8ded9676f58a | Properties: { ActionId: "9ae86879-233a-45fc-99d4-509674b9a1f0", ActionName: "AutoriaFinal.API.Controllers.Auctions.LocationController.GetAll (AutoriaFinal.API)", RequestId: "0HNFUOAUU3E6F:000000AD", RequestPath: "/api/Location", ConnectionId: "0HNFUOAUU3E6F" } 
[2025-09-28 23:43:35.745 +04:00 INF] AutoriaFinal.Application.Services.Auctions.AuctionService - Fetching all Auction records | UserContext:  | TraceId: ea4004e7d2f083531606abc6c54ec85b | Properties: { ActionId: "4e09afb2-1641-4891-b1dd-9fd4de707da3", ActionName: "AutoriaFinal.API.Controllers.Auctions.AuctionController.GetAllAuctions (AutoriaFinal.API)", RequestId: "0HNFUOAUU3E6F:000000AF", RequestPath: "/api/Auction", ConnectionId: "0HNFUOAUU3E6F" } 
[2025-09-28 23:43:35.747 +04:00 INF] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished HTTP/2 GET https://localhost:7249/api/Location - 200 null application/json; charset=utf-8 25.3562ms | UserContext:  | TraceId: 1c8b846a6b27fcb250ce8ded9676f58a | Properties: { EventId: { Id: 2 }, RequestId: "0HNFUOAUU3E6F:000000AD", RequestPath: "/api/Location", ConnectionId: "0HNFUOAUU3E6F" } 
[2025-09-28 23:43:35.751 +04:00 INF] AutoriaFinal.Application.Services.Auctions.AuctionService - Retrieved 1 Auction records | UserContext:  | TraceId: ea4004e7d2f083531606abc6c54ec85b | Properties: { ActionId: "4e09afb2-1641-4891-b1dd-9fd4de707da3", ActionName: "AutoriaFinal.API.Controllers.Auctions.AuctionController.GetAllAuctions (AutoriaFinal.API)", RequestId: "0HNFUOAUU3E6F:000000AF", RequestPath: "/api/Auction", ConnectionId: "0HNFUOAUU3E6F" } 
[2025-09-28 23:43:35.755 +04:00 INF] AutoriaFinal.API.Controllers.Auctions.AuctionController - All auctions retrieved by Ravanmuu at "2025-09-28T19:43:35.7552797Z" | UserContext:  | TraceId: ea4004e7d2f083531606abc6c54ec85b | Properties: { ActionId: "4e09afb2-1641-4891-b1dd-9fd4de707da3", ActionName: "AutoriaFinal.API.Controllers.Auctions.AuctionController.GetAllAuctions (AutoriaFinal.API)", RequestId: "0HNFUOAUU3E6F:000000AF", RequestPath: "/api/Auction", ConnectionId: "0HNFUOAUU3E6F" } 
[2025-09-28 23:43:35.757 +04:00 INF] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished HTTP/2 GET https://localhost:7249/api/Auction - 200 null application/json; charset=utf-8 23.1911ms | UserContext:  | TraceId: ea4004e7d2f083531606abc6c54ec85b | Properties: { EventId: { Id: 2 }, RequestId: "0HNFUOAUU3E6F:000000AF", RequestPath: "/api/Auction", ConnectionId: "0HNFUOAUU3E6F" } 
[2025-09-28 23:48:36.365 +04:00 INF] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/2 OPTIONS https://localhost:7249/api/Location - null null | UserContext:  | TraceId: 8239c0d5829f3906ce662990a516b7fd | Properties: { EventId: { Id: 1 }, RequestId: "0HNFUOAUU3E6G:00000001", RequestPath: "/api/Location", ConnectionId: "0HNFUOAUU3E6G" } 
[2025-09-28 23:48:36.365 +04:00 INF] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/2 OPTIONS https://localhost:7249/api/Auction - null null | UserContext:  | TraceId: a88c401fc201ce7cbf8cf7fa9fcd42ec | Properties: { EventId: { Id: 1 }, RequestId: "0HNFUOAUU3E6G:00000003", RequestPath: "/api/Auction", ConnectionId: "0HNFUOAUU3E6G" } 
[2025-09-28 23:48:36.371 +04:00 INF] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished HTTP/2 OPTIONS https://localhost:7249/api/Auction - 204 null null 5.9166ms | UserContext:  | TraceId: a88c401fc201ce7cbf8cf7fa9fcd42ec | Properties: { EventId: { Id: 2 }, RequestId: "0HNFUOAUU3E6G:00000003", RequestPath: "/api/Auction", ConnectionId: "0HNFUOAUU3E6G" } 
[2025-09-28 23:48:36.375 +04:00 INF] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished HTTP/2 OPTIONS https://localhost:7249/api/Location - 204 null null 10.1054ms | UserContext:  | TraceId: 8239c0d5829f3906ce662990a516b7fd | Properties: { EventId: { Id: 2 }, RequestId: "0HNFUOAUU3E6G:00000001", RequestPath: "/api/Location", ConnectionId: "0HNFUOAUU3E6G" } 
[2025-09-28 23:48:36.396 +04:00 INF] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/2 GET https://localhost:7249/api/Auction - application/json null | UserContext:  | TraceId: eb32febf6066123a3d350195fad2bf0d | Properties: { EventId: { Id: 1 }, RequestId: "0HNFUOAUU3E6H:00000001", RequestPath: "/api/Auction", ConnectionId: "0HNFUOAUU3E6H" } 
[2025-09-28 23:48:36.396 +04:00 INF] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/2 GET https://localhost:7249/api/Location - application/json null | UserContext:  | TraceId: 47bd025b7c11e9b38e4d8757700ce278 | Properties: { EventId: { Id: 1 }, RequestId: "0HNFUOAUU3E6H:00000003", RequestPath: "/api/Location", ConnectionId: "0HNFUOAUU3E6H" } 
[2025-09-28 23:48:36.408 +04:00 INF] AutoriaFinal.Application.Services.Auctions.AuctionService - Fetching all Auction records | UserContext:  | TraceId: eb32febf6066123a3d350195fad2bf0d | Properties: { ActionId: "4e09afb2-1641-4891-b1dd-9fd4de707da3", ActionName: "AutoriaFinal.API.Controllers.Auctions.AuctionController.GetAllAuctions (AutoriaFinal.API)", RequestId: "0HNFUOAUU3E6H:00000001", RequestPath: "/api/Auction", ConnectionId: "0HNFUOAUU3E6H" } 
[2025-09-28 23:48:36.412 +04:00 INF] AutoriaFinal.Application.Services.GenericService - Fetching all Location records | UserContext:  | TraceId: 47bd025b7c11e9b38e4d8757700ce278 | Properties: { ActionId: "9ae86879-233a-45fc-99d4-509674b9a1f0", ActionName: "AutoriaFinal.API.Controllers.Auctions.LocationController.GetAll (AutoriaFinal.API)", RequestId: "0HNFUOAUU3E6H:00000003", RequestPath: "/api/Location", ConnectionId: "0HNFUOAUU3E6H" } 
[2025-09-28 23:48:36.418 +04:00 INF] AutoriaFinal.Application.Services.Auctions.AuctionService - Retrieved 1 Auction records | UserContext:  | TraceId: eb32febf6066123a3d350195fad2bf0d | Properties: { ActionId: "4e09afb2-1641-4891-b1dd-9fd4de707da3", ActionName: "AutoriaFinal.API.Controllers.Auctions.AuctionController.GetAllAuctions (AutoriaFinal.API)", RequestId: "0HNFUOAUU3E6H:00000001", RequestPath: "/api/Auction", ConnectionId: "0HNFUOAUU3E6H" } 
[2025-09-28 23:48:36.420 +04:00 INF] AutoriaFinal.Application.Services.GenericService - Retrieved 1 Location records | UserContext:  | TraceId: 47bd025b7c11e9b38e4d8757700ce278 | Properties: { ActionId: "9ae86879-233a-45fc-99d4-509674b9a1f0", ActionName: "AutoriaFinal.API.Controllers.Auctions.LocationController.GetAll (AutoriaFinal.API)", RequestId: "0HNFUOAUU3E6H:00000003", RequestPath: "/api/Location", ConnectionId: "0HNFUOAUU3E6H" } 
[2025-09-28 23:48:36.420 +04:00 INF] AutoriaFinal.API.Controllers.Auctions.AuctionController - All auctions retrieved by Ravanmuu at "2025-09-28T19:48:36.4208419Z" | UserContext:  | TraceId: eb32febf6066123a3d350195fad2bf0d | Properties: { ActionId: "4e09afb2-1641-4891-b1dd-9fd4de707da3", ActionName: "AutoriaFinal.API.Controllers.Auctions.AuctionController.GetAllAuctions (AutoriaFinal.API)", RequestId: "0HNFUOAUU3E6H:00000001", RequestPath: "/api/Auction", ConnectionId: "0HNFUOAUU3E6H" } 
[2025-09-28 23:48:36.423 +04:00 INF] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished HTTP/2 GET https://localhost:7249/api/Location - 200 null application/json; charset=utf-8 26.7567ms | UserContext:  | TraceId: 47bd025b7c11e9b38e4d8757700ce278 | Properties: { EventId: { Id: 2 }, RequestId: "0HNFUOAUU3E6H:00000003", RequestPath: "/api/Location", ConnectionId: "0HNFUOAUU3E6H" } 
[2025-09-28 23:48:36.429 +04:00 INF] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished HTTP/2 GET https://localhost:7249/api/Auction - 200 null application/json; charset=utf-8 32.6058ms | UserContext:  | TraceId: eb32febf6066123a3d350195fad2bf0d | Properties: { EventId: { Id: 2 }, RequestId: "0HNFUOAUU3E6H:00000001", RequestPath: "/api/Auction", ConnectionId: "0HNFUOAUU3E6H" } 
[2025-09-28 23:49:32.492 +04:00 INF] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/2 OPTIONS https://localhost:7249/api/Auth/register - null null | UserContext:  | TraceId: a2a37e2d9d8fe88b99aaa6c433df319c | Properties: { EventId: { Id: 1 }, RequestId: "0HNFUOAUU3E6G:00000005", RequestPath: "/api/Auth/register", ConnectionId: "0HNFUOAUU3E6G" } 
[2025-09-28 23:49:32.497 +04:00 INF] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished HTTP/2 OPTIONS https://localhost:7249/api/Auth/register - 204 null null 5.0116ms | UserContext:  | TraceId: a2a37e2d9d8fe88b99aaa6c433df319c | Properties: { EventId: { Id: 2 }, RequestId: "0HNFUOAUU3E6G:00000005", RequestPath: "/api/Auth/register", ConnectionId: "0HNFUOAUU3E6G" } 
[2025-09-28 23:49:32.499 +04:00 INF] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/2 POST https://localhost:7249/api/Auth/register - application/json 254 | UserContext:  | TraceId: 07d9461643580cf445536dc1233c267f | Properties: { EventId: { Id: 1 }, RequestId: "0HNFUOAUU3E6H:00000005", RequestPath: "/api/Auth/register", ConnectionId: "0HNFUOAUU3E6H" } 
[2025-09-28 23:49:32.520 +04:00 INF] AutoriaFinal.Infrastructure.Services.Token.TokenService - TokenService initialized - Expiry: 1440 minutes | UserContext:  | TraceId: 07d9461643580cf445536dc1233c267f | Properties: { ActionId: "9f32bee5-2aa2-4533-b9c3-85047adc1094", ActionName: "AutoriaFinal.API.Controllers.Identity.AuthController.Register (AutoriaFinal.API)", RequestId: "0HNFUOAUU3E6H:00000005", RequestPath: "/api/Auth/register", ConnectionId: "0HNFUOAUU3E6H" } 
[2025-09-28 23:49:32.566 +04:00 INF] AutoriaFinal.API.Controllers.Identity.AuthController - 🚀 Registration request received for: admin@autoria.az | UserContext:  | TraceId: 07d9461643580cf445536dc1233c267f | Properties: { ActionId: "9f32bee5-2aa2-4533-b9c3-85047adc1094", ActionName: "AutoriaFinal.API.Controllers.Identity.AuthController.Register (AutoriaFinal.API)", RequestId: "0HNFUOAUU3E6H:00000005", RequestPath: "/api/Auth/register", ConnectionId: "0HNFUOAUU3E6H" } 
[2025-09-28 23:49:32.577 +04:00 INF] AutoriaFinal.Application.Services.Identity.AuthService - 🚀 Registration attempt for email: admin@autoria.az with role: Member | UserContext:  | TraceId: 07d9461643580cf445536dc1233c267f | Properties: { ActionId: "9f32bee5-2aa2-4533-b9c3-85047adc1094", ActionName: "AutoriaFinal.API.Controllers.Identity.AuthController.Register (AutoriaFinal.API)", RequestId: "0HNFUOAUU3E6H:00000005", RequestPath: "/api/Auth/register", ConnectionId: "0HNFUOAUU3E6H" } 
[2025-09-28 23:49:33.148 +04:00 INF] AutoriaFinal.Infrastructure.Services.Email.CustomEmailConfirmationTokenProvider - 🔐 Generating custom email confirmation token for user: 19455fea-c128-4337-bcb0-2d6e33c8b471 | UserContext: 19455fea-c128-4337-bcb0-2d6e33c8b471 | TraceId: 07d9461643580cf445536dc1233c267f | Properties: { ActionId: "9f32bee5-2aa2-4533-b9c3-85047adc1094", ActionName: "AutoriaFinal.API.Controllers.Identity.AuthController.Register (AutoriaFinal.API)", RequestId: "0HNFUOAUU3E6H:00000005", RequestPath: "/api/Auth/register", ConnectionId: "0HNFUOAUU3E6H" } 
[2025-09-28 23:49:35.974 +04:00 INF] AutoriaFinal.Application.Services.Identity.AuthService - ✅ Email confirmation sent to: admin@autoria.az | UserContext:  | TraceId: 07d9461643580cf445536dc1233c267f | Properties: { ActionId: "9f32bee5-2aa2-4533-b9c3-85047adc1094", ActionName: "AutoriaFinal.API.Controllers.Identity.AuthController.Register (AutoriaFinal.API)", RequestId: "0HNFUOAUU3E6H:00000005", RequestPath: "/api/Auth/register", ConnectionId: "0HNFUOAUU3E6H" } 
